Gene1,Gene2,Score
JUN,NEDD1,1008.0
JUN,ORC5,688.0
JUN,UBE2G2,635.0
JUN,AURKA,1998.0
JUN,LANCL2,746.0
JUN,GRAMD1A,1793.0
JUN,NCAPH,828.0
JUN,TPP1,1246.0
JUN,RCC1,1297.0
JUN,TBL3,863.0
JUN,LDHB,1073.0
JUN,SNRNP200,565.0
JUN,ERLIN1,796.0
JUN,PITPNB,708.0
JUN,ADSSL1,863.0
JUN,TBCD,891.0
JUN,STARD10,1095.0
JUN,ARL8B,444.0
JUN,LY6A,899.0
JUN,MTREX,651.0
JUN,ME2,1175.0
JUN,TIMM50,745.0
JUN,TIMM29,584.0
JUN,NADK,2080.0
JUN,USP8,518.0
JUN,DPP8,637.0
JUN,EPS15,919.0
JUN,XPNPEP1,612.0
JUN,ZFP266,647.0
JUN,ARL6IP6,1672.0
JUN,DENND1C,757.0
JUN,ABHD16A,712.0
JUN,ZFP62,594.0
JUN,MYO1D,832.0
JUN,ASAH1,1010.0
JUN,VKORC1L1,609.0
JUN,CENPE,646.0
JUN,GCNT2,968.0
JUN,BLVRB,1266.0
JUN,SEC23IP,1072.0
JUN,CHORDC1,807.0
JUN,MAPKAPK3,727.0
JUN,RAB32,1556.0
JUN,IFRD2,943.0
JUN,TARS,738.0
JUN,VPS33B,615.0
JUN,TES,1030.0
JUN,CNOT10,522.0
JUN,PITRM1,738.0
JUN,PSMD5,453.0
JUN,ATL2,718.0
JUN,PSEN1,741.0
JUN,RMND5A,863.0
JUN,COPG1,734.0
JUN,HAUS2,690.0
JUN,LCP1,1154.0
JUN,MTMR6,674.0
JUN,ZKSCAN17,948.0
JUN,BAP1,725.0
JUN,ANXA5,738.0
JUN,CDCA4,586.0
JUN,SESN1,650.0
JUN,ZDHHC13,865.0
JUN,DOK2,547.0
JUN,SPHK1,644.0
JUN,NAPSA,833.0
JUN,KIF11,602.0
JUN,CDCA3,542.0
JUN,VPS33A,623.0
JUN,METTL7A1,772.0
JUN,PLAA,806.0
JUN,HSPA4L,946.0
JUN,PROCR,925.0
JUN,NUF2,674.0
JUN,SERPINA3G,1040.0
JUN,NOL9,623.0
JUN,VPS26C,547.0
JUN,TBC1D10C,517.0
JUN,PHAX,540.0
JUN,LPCAT3,389.0
JUN,ELF4,617.0
JUN,RABIF,478.0
JUN,YPEL3,894.0
JUN,SLC30A6,1487.0
JUN,FCHSD2,1345.0
JUN,CD82,534.0
JUN,D10WSU102E,512.0
JUN,ATP7B,606.0
JUN,ALG11,606.0
JUN,ABI1,794.0
JUN,BYSL,775.0
JUN,MKI67,1013.0
JUN,NDRG1,1202.0
JUN,DNPEP,493.0
JUN,ERLIN2,714.0
JUN,MEF2C,815.0
JUN,PIK3R2,383.0
JUN,ITSN1,677.0
JUN,ZFP35,480.0
JUN,RRM1,682.0
JUN,GTF2H1,473.0
JUN,ANAPC2,444.0
JUN,FAM76B,559.0
JUN,UAP1L1,807.0
JUN,ZFP451,749.0
JUN,GNPDA1,589.0
JUN,TNFAIP2,1463.0
JUN,INCENP,466.0
JUN,DCAF13,616.0
JUN,HMBS,446.0
JUN,CYB5R1,653.0
JUN,IRF1,1312.0
JUN,CTNNA1,1039.0
JUN,ABCB4,990.0
JUN,WDR75,396.0
JUN,DCAF11,517.0
JUN,NUP155,695.0
JUN,FGFR1OP,569.0
JUN,TRIM30A,614.0
JUN,CKAP2L,767.0
JUN,ADO,473.0
JUN,ACOX1,451.0
JUN,GNB4,844.0
JUN,ELL2,513.0
JUN,B230219D22RIK,729.0
JUN,TOPORS,662.0
JUN,CCNF,889.0
JUN,PQLC1,521.0
JUN,MAD2L1,454.0
JUN,OSTM1,852.0
JUN,HACD4,534.0
JUN,D1ERTD622E,705.0
JUN,PON2,391.0
JUN,ALDH18A1,576.0
JUN,RAD51,536.0
JUN,WDR4,580.0
JUN,SACM1L,806.0
JUN,POLR2B,410.0
JUN,WDHD1,522.0
JUN,CCNA2,409.0
JUN,TVP23B,478.0
JUN,CRK,543.0
JUN,PSAT1,739.0
JUN,NIF3L1,502.0
JUN,INTS13,476.0
JUN,CLN5,617.0
JUN,DENND2D,986.0
JUN,PACSIN2,864.0
JUN,PMPCA,583.0
JUN,DLST,610.0
JUN,CACFD1,570.0
JUN,NOP2,789.0
JUN,STX12,554.0
JUN,PPP6C,545.0
JUN,GMFB,625.0
JUN,USP37,399.0
JUN,CEP70,1240.0
JUN,KLHL24,1088.0
JUN,NARFL,434.0
JUN,USP4,321.0
JUN,UMPS,400.0
JUN,GSR,521.0
JUN,TFRC,439.0
JUN,LAPTM4B,405.0
JUN,DNAJC5,374.0
JUN,RNF13,710.0
JUN,NUSAP1,925.0
JUN,NUP93,499.0
JUN,TSPAN14,310.0
JUN,XPC,476.0
JUN,THUMPD3,381.0
JUN,WARS,597.0
JUN,CCDC137,572.0
JUN,LYZ2,472.0
JUN,PWP1,543.0
JUN,EXOC3,584.0
JUN,XAB2,462.0
JUN,DUS1L,319.0
JUN,METAP1,469.0
JUN,YOD1,981.0
JUN,BC005561,733.0
JUN,PIP4K2A,504.0
JUN,GSTM5,965.0
JUN,TERF2IP,509.0
JUN,LEPROT,761.0
JUN,IFT140,411.0
JUN,CALU,438.0
JUN,TMEM97,1154.0
JUN,NUDCD1,776.0
JUN,CMPK2,929.0
JUN,CYTH4,493.0
JUN,NUDCD3,535.0
JUN,NDOR1,464.0
JUN,E2F6,927.0
JUN,ODC1,437.0
JUN,ACAA2,426.0
JUN,MOGS,477.0
JUN,SCARB1,521.0
JUN,TRMT6,292.0
JUN,PHETA2,766.0
JUN,ELAC2,296.0
JUN,RARS,363.0
JUN,CDC45,801.0
JUN,PRPF4,485.0
JUN,BMI1,604.0
JUN,FUCA2,486.0
JUN,D230025D16RIK,478.0
JUN,ORC2,433.0
JUN,GARS,456.0
JUN,PQLC3,450.0
JUN,MORC3,505.0
JUN,CUL4A,551.0
JUN,MCM4,449.0
JUN,ELMO1,482.0
JUN,CLPX,454.0
JUN,HARS2,769.0
JUN,HARS,769.0
JUN,L2HGDH,682.0
JUN,POLD1,411.0
JUN,POLR1B,312.0
JUN,ELOVL1,393.0
JUN,MFN2,634.0
JUN,DDHD2,477.0
JUN,HLF,458.0
JUN,PRMT7,370.0
JUN,RAD21,770.0
JUN,HUS1,620.0
JUN,PSMD9,478.0
JUN,MIS18BP1,644.0
JUN,PDZK1IP1,629.0
JUN,APOE,458.0
JUN,CBFB,456.0
JUN,BTRC,309.0
JUN,RNF139,375.0
JUN,FPGS,366.0
JUN,NCEH1,407.0
JUN,TIFA,724.0
JUN,ZFP639,426.0
JUN,SMIM15,704.0
JUN,SEH1L,465.0
JUN,FAAP100,446.0
JUN,UROS,504.0
JUN,PPIL4,424.0
JUN,EIF2B1,396.0
JUN,SLC35A1,568.0
JUN,SLC20A1,310.0
JUN,CNOT7,575.0
JUN,IPO9,853.0
JUN,ANAPC4,561.0
JUN,IDH3A,314.0
JUN,IL15,1566.0
JUN,IARS2,542.0
JUN,IARS,438.0
JUN,EFTUD2,278.0
JUN,HAGH,345.0
JUN,VAV1,592.0
JUN,LCP2,410.0
JUN,TMEM129,254.0
JUN,TACC3,254.0
JUN,DOCK2,494.0
JUN,PRIM2,596.0
JUN,PTDSS2,1088.0
JUN,E2F4,365.0
JUN,CASP3,497.0
JUN,ADK,331.0
JUN,CYTH3,598.0
JUN,9430015G10RIK,421.0
JUN,COPB1,397.0
JUN,ELP3,513.0
JUN,OASL2,483.0
JUN,FOS,388.0
JUN,CYB5R3,461.0
JUN,DNAJC11,424.0
JUN,XPR1,404.0
JUN,CPT2,653.0
JUN,CDC6,257.0
JUN,HERC4,300.0
JUN,H2-DMB1,848.0
JUN,STEAP3,392.0
JUN,UBA3,1056.0
JUN,SDHAF2,537.0
JUN,ANXA6,417.0
JUN,RABGGTB,314.0
JUN,PTCD3,416.0
JUN,DDX58,496.0
JUN,FASTKD2,282.0
JUN,UROD,314.0
JUN,BID,261.0
JUN,NEK9,456.0
JUN,HNRNPLL,404.0
JUN,GANAB,337.0
JUN,CENPO,310.0
JUN,CD74,1175.0
JUN,RFESD,438.0
JUN,ITFG1,698.0
JUN,GYG,683.0
JUN,CSGALNACT2,499.0
JUN,RPA2,324.0
JUN,ALAD,358.0
JUN,MFSD14B,370.0
JUN,ATAD2,612.0
JUN,SGO1,414.0
JUN,USP25,276.0
JUN,RGS19,382.0
JUN,ANXA1,348.0
JUN,CKS1B,376.0
JUN,MARCH5,414.0
JUN,COG6,437.0
JUN,COA5,509.0
JUN,OTUD6B,265.0
JUN,FAM168B,382.0
JUN,VPS11,414.0
JUN,GMCL1,243.0
JUN,NCLN,455.0
JUN,RANBP3,428.0
JUN,PRELID3B,411.0
JUN,LIMD2,1229.0
JUN,IFI30,426.0
JUN,MED22,580.0
JUN,UBR7,377.0
JUN,CUL2,456.0
JUN,RNF115,343.0
JUN,ANXA4,1134.0
JUN,MCM5,254.0
JUN,TMEM206,431.0
JUN,1700017B05RIK,647.0
JUN,CENPK,274.0
JUN,RCSD1,1162.0
JUN,2610301B20RIK,403.0
JUN,HSPH1,338.0
JUN,RMND5B,729.0
JUN,METTL27,875.0
JUN,ST3GAL5,679.0
JUN,RGS2,269.0
JUN,XRCC5,430.0
JUN,NPTN,379.0
JUN,TRIB2,438.0
JUN,HMMR,1021.0
JUN,METTL8,404.0
JUN,SLC43A3,1605.0
JUN,VWA5A,764.0
JUN,COG7,1025.0
JUN,F11R,645.0
JUN,PTDSS1,348.0
JUN,FBXO5,824.0
JUN,PPOX,317.0
JUN,EMILIN1,379.0
JUN,MCM2,291.0
JUN,EXT2,552.0
JUN,MAVS,618.0
JUN,AP1G2,302.0
JUN,PJA2,229.0
JUN,CAPN7,797.0
JUN,CD93,369.0
JUN,TCP11L2,386.0
JUN,MFSD1,239.0
JUN,ST6GALNAC4,473.0
JUN,LRRC14,338.0
JUN,SLC6A6,285.0
JUN,TIPIN,272.0
JUN,STOM,347.0
JUN,SERPINB9,457.0
JUN,PWP2,339.0
JUN,CDCA8,352.0
JUN,TPX2,262.0
JUN,UBA5,625.0
JUN,RFC5,430.0
JUN,LDAH,342.0
JUN,HEXA,533.0
JUN,TANGO2,326.0
JUN,SPIRE1,823.0
JUN,PLK1,468.0
JUN,DRAM2,293.0
JUN,CEPT1,293.0
JUN,HEBP1,711.0
JUN,SPC24,352.0
JUN,ZFP322A,501.0
JUN,CRNKL1,326.0
JUN,FKBP1A,276.0
JUN,ZFP24,357.0
JUN,SQLE,302.0
JUN,PPAT,330.0
JUN,NCAPG,268.0
JUN,ELP2,351.0
JUN,ANGPT1,678.0
JUN,ARMT1,357.0
JUN,PGM1,309.0
JUN,C1QTNF12,328.0
JUN,APEH,209.0
JUN,RPA1,207.0
JUN,CASP2,312.0
JUN,FECH,264.0
JUN,CYP20A1,319.0
JUN,GFM1,309.0
JUN,LPCAT1,596.0
JUN,PACS1,948.0
JUN,RNF213,993.0
JUN,CDK19,195.0
JUN,FES,272.0
JUN,USP10,374.0
JUN,METAP1D,241.0
JUN,ZDHHC6,399.0
JUN,ENDOD1,701.0
JUN,TMX3,212.0
JUN,LIG1,209.0
JUN,TMEM186,247.0
JUN,RPRD1B,174.0
JUN,CSTF2,383.0
JUN,GYPC,629.0
JUN,POLE3,216.0
JUN,UBAC1,280.0
JUN,ADAMTS10,505.0
JUN,TMEM109,302.0
JUN,ALDH9A1,243.0
JUN,FAM91A1,329.0
JUN,MTAP,359.0
JUN,MIS12,252.0
JUN,DPH6,248.0
JUN,AP1B1,265.0
JUN,ASF1B,213.0
JUN,IL21R,525.0
JUN,EYA2,855.0
JUN,TTLL12,251.0
JUN,APLP2,325.0
JUN,GRN,281.0
JUN,ANKLE1,247.0
JUN,MAP4K2,848.0
JUN,PREP,398.0
JUN,DHFR,208.0
JUN,ABL1,244.0
JUN,PSMF1,294.0
JUN,RNASEL,277.0
JUN,MBTPS1,256.0
JUN,SLC41A3,342.0
JUN,TUBGCP3,284.0
JUN,ATP13A1,302.0
JUN,LRRC8C,288.0
JUN,CRBN,328.0
JUN,LZTR1,187.0
JUN,IL27RA,683.0
JUN,WDR73,231.0
JUN,SPTLC1,309.0
JUN,SPTBN1,271.0
JUN,WDR5,230.0
JUN,LAP3,325.0
JUN,ATG12,193.0
JUN,NPLOC4,453.0
JUN,WDR55,136.0
JUN,INPP5B,565.0
JUN,KLHL22,404.0
JUN,FAM45A,303.0
JUN,ZFP397,190.0
JUN,ZZZ3,241.0
JUN,PPIC,948.0
JUN,WLS,585.0
JUN,TMX1,310.0
JUN,CNP,304.0
JUN,PCYT2,222.0
JUN,TOLLIP,279.0
JUN,ZFP930,308.0
JUN,ATP6AP2,302.0
JUN,ATG4B,309.0
JUN,C330018D20RIK,274.0
JUN,UBR1,255.0
JUN,FARSB,737.0
JUN,LYRM4,379.0
JUN,ERCC8,226.0
JUN,SLC19A1,411.0
JUN,CCNE1,295.0
JUN,PBK,255.0
JUN,PIGQ,569.0
JUN,MRPL37,245.0
JUN,NDE1,307.0
JUN,PRKCH,247.0
JUN,SUPT7L,386.0
JUN,ZKSCAN3,314.0
JUN,ARMC8,201.0
JUN,PKM,338.0
JUN,MTHFD1,249.0
JUN,RNF145,419.0
JUN,FTSJ3,262.0
JUN,NCAPD2,313.0
JUN,CHUK,300.0
JUN,TMEM168,554.0
JUN,TSC22D3,192.0
JUN,TMEM68,294.0
JUN,HPCAL1,238.0
JUN,BCLAF3,214.0
JUN,UBXN2B,255.0
JUN,ASNS,423.0
JUN,YBX3,381.0
JUN,GMNN,194.0
JUN,ASB8,305.0
JUN,SMC2,250.0
JUN,SEPT8,437.0
JUN,TYMS,271.0
JUN,JPT2,220.0
JUN,NGLY1,399.0
JUN,INKA1,445.0
JUN,KIF20B,171.0
JUN,UNC93B1,356.0
JUN,TRMT11,309.0
JUN,STT3B,201.0
JUN,ATP6V1A,352.0
JUN,STXBP4,227.0
JUN,BUB1B,226.0
JUN,FAR1,319.0
JUN,PDCL,208.0
JUN,TLK1,204.0
JUN,JAK3,222.0
JUN,GFI1B,303.0
JUN,DDX1,350.0
JUN,ISYNA1,253.0
JUN,NSMAF,626.0
JUN,GEMIN5,358.0
JUN,CDK1,265.0
JUN,MAU2,241.0
JUN,ABCD3,262.0
JUN,PSEN2,216.0
JUN,SMAD2,359.0
JUN,PFKM,240.0
JUN,ZFP110,431.0
JUN,SLC29A1,788.0
JUN,PSMD6,376.0
JUN,ZFP871,592.0
JUN,PPM1H,269.0
JUN,CORO1A,306.0
JUN,WDR6,189.0
JUN,PNO1,199.0
JUN,PTGS1,195.0
JUN,TMEM164,331.0
JUN,PADI4,358.0
JUN,TRIM59,205.0
JUN,FNTA,227.0
JUN,REXO4,248.0
JUN,CERS5,187.0
JUN,ABCB10,152.0
JUN,MSH6,193.0
JUN,CDC20,213.0
JUN,ZFP961,294.0
JUN,FADS1,205.0
JUN,SLC14A1,608.0
JUN,HSDL1,180.0
JUN,SSX2IP,317.0
JUN,MFGE8,223.0
JUN,PIK3C3,241.0
JUN,HEMGN,342.0
JUN,VILL,687.0
JUN,TAF12,261.0
JUN,PUS7,255.0
JUN,GATM,309.0
JUN,CDC7,236.0
JUN,UGCG,240.0
JUN,DECR1,285.0
JUN,TUBGCP5,211.0
JUN,CCNB2,171.0
JUN,ICA1,288.0
JUN,NT5DC1,222.0
JUN,PCLAF,181.0
JUN,GRINA,274.0
JUN,MEMO1,193.0
JUN,CTSO,325.0
JUN,NIT1,194.0
JUN,NUP88,199.0
JUN,SERPINB1A,639.0
JUN,H1F0,258.0
JUN,BAG2,303.0
JUN,TMEM64,255.0
JUN,CHAMP1,302.0
JUN,MGST3,219.0
JUN,NUDT19,297.0
JUN,INTS8,279.0
JUN,ARHGAP4,259.0
JUN,NASP,531.0
JUN,SLC16A1,191.0
JUN,ENPP4,270.0
JUN,MARCH6,184.0
JUN,CNIH1,273.0
JUN,PEAR1,593.0
JUN,GOLT1B,181.0
JUN,RCOR1,264.0
JUN,CPQ,226.0
JUN,SNAPC3,201.0
JUN,CAD,227.0
JUN,MCM3,208.0
JUN,KIF22,185.0
JUN,MAPK9,181.0
JUN,ATP6AP1,202.0
JUN,SPPL2B,257.0
JUN,TMEM263,380.0
JUN,CCNG1,327.0
JUN,COQ8A,204.0
JUN,ATP1B2,323.0
JUN,GLIPR2,185.0
JUN,VPS35,220.0
JUN,TXNRD2,228.0
JUN,RAB31,337.0
JUN,ORC6,220.0
JUN,CKAP5,167.0
JUN,GPR171,511.0
JUN,FTSJ1,257.0
JUN,NARF,160.0
JUN,UTP4,203.0
JUN,TOP2A,147.0
JUN,NAGA,272.0
JUN,CTPS,190.0
JUN,PRKAR2B,195.0
JUN,MNS1,138.0
JUN,NUP85,105.0
JUN,NUDT4,182.0
JUN,SELENBP1,265.0
JUN,GPR180,204.0
JUN,IFI44,230.0
JUN,RPP40,172.0
JUN,ABCG2,159.0
JUN,DCAF4,216.0
JUN,TWSG1,372.0
JUN,BTK,212.0
JUN,PHACTR2,231.0
JUN,MTO1,263.0
JUN,ST8SIA4,154.0
JUN,CSAD,443.0
JUN,ARHGAP15,308.0
JUN,POGLUT1,208.0
JUN,PLBD2,167.0
JUN,SLC25A46,172.0
JUN,CAMK1,156.0
JUN,SNAP23,310.0
JUN,TSPAN3,205.0
JUN,4833439L19RIK,155.0
JUN,CKAP2,246.0
JUN,SLC44A2,140.0
JUN,GOLM1,210.0
JUN,TNFRSF13B,381.0
JUN,PLCG2,160.0
JUN,NET1,247.0
JUN,TAPT1,202.0
JUN,SCARF1,216.0
JUN,HELLS,244.0
JUN,ANKRD27,229.0
JUN,PSTPIP1,274.0
JUN,RAB37,156.0
JUN,KIDINS220,138.0
JUN,ANK,213.0
JUN,PLCB2,215.0
JUN,MYO1G,248.0
JUN,PLA2G12A,345.0
JUN,GCLC,196.0
JUN,DIS3L2,163.0
JUN,ICE1,222.0
JUN,TMEM56,172.0
JUN,AK3,202.0
JUN,SP100,174.0
JUN,PRIM1,109.0
JUN,CPOX,154.0
JUN,KNSTRN,172.0
JUN,SPRYD4,215.0
JUN,DYNLT3,208.0
JUN,CPT1A,152.0
JUN,TK1,276.0
JUN,SLC25A21,184.0
JUN,RNASE6,164.0
JUN,MYCN,145.0
JUN,MTFR1,263.0
JUN,ALDH1A1,130.0
JUN,SQOR,139.0
JUN,SGPP1,167.0
JUN,SPC25,172.0
JUN,NSDHL,122.0
JUN,STAP1,118.0
JUN,PCP4L1,234.0
JUN,CCNB1,117.0
JUN,EPDR1,218.0
JUN,KRT18,217.0
JUN,TMEM185A,112.0
JUN,PML,109.0
JUN,TBC1D2B,214.0
JUN,ITGA6,116.0
JUN,TM7SF3,199.0
JUN,PHF10,124.0
JUN,TFR2,195.0
JUN,SLC11A2,194.0
JUN,PLIN2,104.0
JUN,H2-OB,130.0
JUN,CD84,188.0
JUN,UBE2C,187.0
JUN,TSPAN33,182.0
JUN,AQP1,182.0
JUN,SPNS2,180.0
JUN,EPSTI1,177.0
JUN,ATP2A3,173.0
JUN,ALKBH8,172.0
JUN,PIK3IP1,171.0
JUN,MFNG,169.0
JUN,ST3GAL6,159.0
JUN,GIMAP5,159.0
JUN,CTTN,159.0
JUN,RRM2,157.0
JUN,CD48,156.0
JUN,KLHL23,155.0
JUN,CITED4,155.0
JUN,AAR2,152.0
JUN,TMEM176B,147.0
JUN,TMEM176A,147.0
JUN,MAN2A2,144.0
JUN,EIF1AD,144.0
JUN,RASAL3,142.0
JUN,GYPA,139.0
JUN,NDC1,138.0
JUN,CERS4,135.0
JUN,2210016F16RIK,135.0
JUN,RDH11,134.0
JUN,PRPS1,133.0
JUN,CCNE2,132.0
JUN,ARHGEF18,130.0
JUN,ITIH5,124.0
JUN,ARHGEF6,123.0
JUN,SEPT6,122.0
JUN,PLXNC1,120.0
JUN,ZFP592,118.0
JUN,CD9,117.0
JUN,CD34,116.0
JUN,EMB,115.0
JUN,SAMD14,106.0
JUN,FLOT2,105.0
JUN,ZFP36,102.0
JUN,PPP2R1B,102.0
JUN,PGLYRP2,416.0
JUN,GDF3,205.0
MEF2C,KLHL24,101.0
MEF2C,JUN,171.0
RAD21,AHCYL1,3546.0
RAD21,DDX20,3689.0
RAD21,RAB37,3504.0
RAD21,MCM5,3362.0
RAD21,RHOF,2454.0
RAD21,NCEH1,3182.0
RAD21,SLC25A45,3395.0
RAD21,ERLIN2,3331.0
RAD21,POLD1,3123.0
RAD21,RCC1,3031.0
RAD21,RAB32,2754.0
RAD21,NARFL,3018.0
RAD21,PLEC,2818.0
RAD21,ASF1B,2987.0
RAD21,GNPDA1,2522.0
RAD21,FAM136A,2375.0
RAD21,MYCN,3111.0
RAD21,ANKLE1,3033.0
RAD21,GYPA,2784.0
RAD21,INKA1,2472.0
RAD21,ATG16L1,2660.0
RAD21,TK1,3385.0
RAD21,CRBN,3000.0
RAD21,GBP2,3430.0
RAD21,GFI1B,2449.0
RAD21,CLCN4,1776.0
RAD21,PHAX,3377.0
RAD21,CASP2,2463.0
RAD21,GSTM1,1982.0
RAD21,TSC22D3,2363.0
RAD21,CEP70,2128.0
RAD21,SPHK1,2148.0
RAD21,HSD3B7,2742.0
RAD21,SERPINB9,1944.0
RAD21,ZZZ3,1928.0
RAD21,TGM2,2043.0
RAD21,LRRC8C,2735.0
RAD21,TRIM30A,2545.0
RAD21,COPG1,2467.0
RAD21,SERPINB1A,2228.0
RAD21,CRYZL2,2312.0
RAD21,ELF4,2486.0
RAD21,GLIPR2,1800.0
RAD21,DUSP1,1894.0
RAD21,PEAR1,1811.0
RAD21,SLC30A5,2796.0
RAD21,NUF2,2368.0
RAD21,RGCC,2004.0
RAD21,SLC25A38,2070.0
RAD21,MGST3,1915.0
RAD21,MYO1D,2125.0
RAD21,TLK1,1758.0
RAD21,PLIN3,2171.0
RAD21,ELMO1,1919.0
RAD21,JUN,2162.0
RAD21,CAST,2524.0
RAD21,MOGS,2107.0
RAD21,TRIB2,1721.0
RAD21,FCHSD2,1782.0
RAD21,CTSO,1673.0
RAD21,MINPP1,2283.0
RAD21,PREP,2393.0
RAD21,CHMP7,2363.0
RAD21,CD55,2243.0
RAD21,CUL4A,2146.0
RAD21,GRN,1525.0
RAD21,TBC1D10C,2115.0
RAD21,ESYT2,1836.0
RAD21,ZYX,1491.0
RAD21,RNF139,2073.0
RAD21,MARS,1637.0
RAD21,METTL27,1884.0
RAD21,IPO9,2070.0
RAD21,FAM45A,1930.0
RAD21,RNASEL,1789.0
RAD21,FADS1,1549.0
RAD21,PPOX,1420.0
RAD21,ALDH18A1,1629.0
RAD21,UCKL1,1792.0
RAD21,CPT2,2012.0
RAD21,ABI1,1910.0
RAD21,STXBP3,1591.0
RAD21,TWSG1,1917.0
RAD21,SLC14A1,1782.0
RAD21,RABIF,1576.0
RAD21,CCNA2,1605.0
RAD21,ACSS2,1063.0
RAD21,ABCB8,1468.0
RAD21,MIS18BP1,1603.0
RAD21,RASSF5,1932.0
RAD21,NAE1,1365.0
RAD21,PLXNC1,1449.0
RAD21,BCLAF3,1820.0
RAD21,NADK,1937.0
RAD21,LPCAT3,1308.0
RAD21,SPRYD4,2949.0
RAD21,MAPKAPK3,2731.0
RAD21,ANAPC2,2217.0
RAD21,ANXA5,1917.0
RAD21,KLF1,2894.0
RAD21,STT3B,1894.0
RAD21,SPNS2,1614.0
RAD21,ANK,1592.0
RAD21,ABCB4,1459.0
RAD21,DPP8,851.0
RAD21,DHFR,1125.0
RAD21,1700017B05RIK,1671.0
RAD21,KLHL24,1269.0
RAD21,CTSC,1427.0
RAD21,4833439L19RIK,1039.0
RAD21,RFC5,1038.0
RAD21,EMILIN2,1523.0
RAD21,SLC6A6,1514.0
RAD21,KIDINS220,1429.0
RAD21,MAN2A2,1038.0
RAD21,RARS,1166.0
RAD21,C330018D20RIK,1082.0
RAD21,IL27RA,1357.0
RAD21,DNPEP,917.0
RAD21,DNAJC11,1789.0
RAD21,ATL2,1359.0
RAD21,FAAP100,1455.0
RAD21,P2RX4,1456.0
RAD21,ELL2,1290.0
RAD21,TMEM176A,1557.0
RAD21,ARHGAP15,1059.0
RAD21,RAB31,1664.0
RAD21,METTL8,1334.0
RAD21,PSMD6,1024.0
RAD21,NOL9,1316.0
RAD21,NAA50,1104.0
RAD21,CCNB1,1210.0
RAD21,GIMAP5,1086.0
RAD21,CLN5,1071.0
RAD21,CYB5R3,965.0
RAD21,GFM1,890.0
RAD21,RFC4,778.0
RAD21,EIF1AD,1197.0
RAD21,FEM1B,1263.0
RAD21,ATP2A3,1445.0
RAD21,PTPN12,917.0
RAD21,PIP4K2A,1484.0
RAD21,PIK3IP1,1154.0
RAD21,SPTBN1,1329.0
RAD21,EYA2,1230.0
RAD21,ST3GAL5,1491.0
RAD21,APEH,3227.0
RAD21,WDSUB1,1060.0
RAD21,PACSIN2,882.0
RAD21,ZFP397,1116.0
RAD21,UAP1,1139.0
RAD21,EXT2,1181.0
RAD21,KIF20B,992.0
RAD21,SPC24,1787.0
RAD21,ALAD,1401.0
RAD21,PAK1,781.0
RAD21,FES,3077.0
RAD21,APLP2,849.0
RAD21,PCYT1A,958.0
RAD21,ARL8B,833.0
RAD21,9430015G10RIK,1100.0
RAD21,PRKAR2B,1315.0
RAD21,ABTB1,1121.0
RAD21,MARCH5,949.0
RAD21,TCF12,1138.0
RAD21,BYSL,874.0
RAD21,GMFB,844.0
RAD21,AP1B1,832.0
RAD21,PRKAB1,783.0
RAD21,SGO1,734.0
RAD21,SHCBP1,698.0
RAD21,XRCC5,699.0
RAD21,EPS15,1055.0
RAD21,OAT,1121.0
RAD21,RPRD1B,900.0
RAD21,MTMR6,1121.0
RAD21,RMND5A,605.0
RAD21,TMEM68,926.0
RAD21,ODC1,716.0
RAD21,TBCD,787.0
RAD21,SLC44A2,1146.0
RAD21,COLGALT1,1056.0
RAD21,DENND2D,894.0
RAD21,EPDR1,1158.0
RAD21,FNTA,559.0
RAD21,SMIM5,1341.0
RAD21,MNS1,1133.0
RAD21,ITGA6,785.0
RAD21,ENDOD1,732.0
RAD21,PRPF4,655.0
RAD21,WDHD1,907.0
RAD21,IRF1,961.0
RAD21,HAGH,677.0
RAD21,LYRM4,888.0
RAD21,CRK,671.0
RAD21,NFKBIA,1210.0
RAD21,MAP4K2,1203.0
RAD21,STEAP3,917.0
RAD21,CTNNA1,548.0
RAD21,HPN,1037.0
RAD21,PICALM,901.0
RAD21,ADO,667.0
RAD21,B230219D22RIK,592.0
RAD21,NECAP2,1255.0
RAD21,RMND5B,655.0
RAD21,WDR5,543.0
RAD21,COL5A1,861.0
RAD21,AK3,590.0
RAD21,MCTP1,603.0
RAD21,TYMS,593.0
RAD21,TMEM168,642.0
RAD21,CLIC4,654.0
RAD21,ZKSCAN3,686.0
RAD21,MORC3,1180.0
RAD21,NAA35,985.0
RAD21,SLC35A1,772.0
RAD21,SESN1,727.0
RAD21,PSMD5,655.0
RAD21,TXNRD2,716.0
RAD21,PKM,608.0
RAD21,LRRFIP1,616.0
RAD21,SLC20A1,690.0
RAD21,NGLY1,688.0
RAD21,RRM2,579.0
RAD21,CPOX,759.0
RAD21,LANCL2,823.0
RAD21,PON2,633.0
RAD21,IFT140,719.0
RAD21,HUS1,459.0
RAD21,ME2,822.0
RAD21,ZFP592,603.0
RAD21,EXOC2,622.0
RAD21,TMX3,482.0
RAD21,NUP85,869.0
RAD21,TFRC,698.0
RAD21,SPPL2A,587.0
RAD21,WDR36,687.0
RAD21,PPM1H,595.0
RAD21,ADD2,1837.0
RAD21,GCLC,815.0
RAD21,PPIL4,1359.0
RAD21,PIGQ,555.0
RAD21,MAPK9,576.0
RAD21,PNO1,541.0
RAD21,NARF,391.0
RAD21,ITFG1,490.0
RAD21,HERC4,567.0
